name,address,symbol,liquidity,volume24hChangePercent,fdv,rank,decimals,volume24hUSD,price24hChangePercent,ts,marketcap,price,logoURI
Libra,7Zt2KUh5mkpEpPGcNcFy51aGkh9Ycb5ELcqRH1n2GmAe,LIBRA,58981.92032275742,61.55323005508904,451940.8846444522,926,6,24427.615719493086,4.584927596891814,1741010402,451940.8846444522,0.00045196262424162734,https://gateway.irys.xyz/h_z0qdw7V3-FZjHWq7tdAmcsL0QGg5ikCUWkzFS7nTc
∅,J2bUGZDxRDpsVfjZqKwn6yYCUKFmqzHgt8UajhGtpump,∅,96306.33412870832,24.752866268770273,388706.6673211381,925,6,27500.435812093347,24.487961319749342,1741010402,388706.6673211381,0.00040504589455461434,https://ipfs.io/ipfs/QmZx94zUXDHsjBQt5YFF89cVmQPAhA9mp8aSodpSvZjmpc
Wrapped Commune AI,Comai3YgiVY2p5ep635Pk4P6jNQHNhigvzeTcB6V7dyj,wCOMAI,38085.93427002967,199.9275841659468,22720.22019239785,924,9,8414.544738537947,11.903892020136302,1741010402,22720.22019239785,0.05796854180204103,https://yl6idw34opdvyjd3vs2xqkvppgkjxqcv6gdo3usfrq365zrrhlqa.arweave.net/wvyB23xzx1wke6y1eCqveZSbwFXxhu3SRYw37uYxOuA
Solpad Finance,GfJ3Vq2eSTYf1hJP6kKLE9RT6u7jF9gNszJhZwo5VPZp,SOLPAD,81833.83089753053,642.4556104450527,70409.18433206453,923,9,12183.536225278884,6.234634698191292,1741010402,70409.18433206453,2.7057062152885742e-05,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/GfJ3Vq2eSTYf1hJP6kKLE9RT6u7jF9gNszJhZwo5VPZp/logo.png
Magnum SniperBot,Gi2ce3Eu6dt8iAS2pa8hLsoudSEvew477SVJkHUipump,MAG,68461.88825312487,285.5984183868886,320735.32113121863,922,6,19532.084219157012,42.30323994012138,1741010402,320735.32113121863,0.0003207740770082787,https://ipfs.io/ipfs/QmT9MidwCjf6FWXPzPhw4vmB2X6T3LfQdB55coseHzvR6R
glorp,FkBF9u1upwEMUPxnXjcydxxVSxgr8f3k1YXbz7G7bmtA,glorp,218902.48627159093,381.60552305371084,1055300.2067117451,921,6,37087.49840292866,12.293708106691849,1741010402,1055300.2067117451,0.0010608476064564109,https://pump.mypinata.cloud/ipfs/QmRuQ1ZMFoawMJUpEwJPfdpfC8M6hKrzodLBNtdNdv2RwJ
The Purple Hag,Grt3q5s3v4YTNRdEpYpxi2YXfPWTdX1LnCsPCDfVpump,PURG,9671.996099815095,,7898.953961428886,920,6,187641.0401883281,54.41080722217082,1741010402,7898.953961428886,7.899045866765752e-06,https://ipfs.io/ipfs/QmdbwFqv8dG3yEw1cw7AkFhkndQNHVbDJyXgyF4qjyCfMD
DOTCOM,8K5CdkJTbp4JeiGGPQx6Aq26ETd5eqkCxv3ciDpcpump,COM,109450.72608876904,105.07028725880649,425206.20299852494,919,6,29479.30347281047,32.50885271058787,1741010402,425206.20299852494,0.0004252471776092935,https://ipfs.io/ipfs/QmVyNSw4fVzmteSyJh3PZsLbREL1gcpZ2xPwzKnmnxJCqZ
Brightics AI,4x7CgjR959MgZWN4wUTc7R2FSjNWoK7cuy2m4MHxpump,BRIGHTICS,20840.466848703327,440.3872995587998,23199.90489706688,918,6,29615.76118123332,45.1455098614632,1741010402,23199.90489706688,2.321333382686363e-05,https://ipfs.io/ipfs/QmVgEXXBGJ672i9jPZBtLWM4CqgZQYYxMc1JLNvZdPT3r4
Solana Strategic Reserve,6iT5F4v9rEMwsa6WZwFFwLGjENZfscegQst6grzrpump,SSR,10338.647555788593,65889710985981070000,7577.926176693098,917,6,27334.661333702814,1.16424760489441,1741010402,7577.926176693098,7.581473336319583e-06,https://pump.mypinata.cloud/ipfs/QmeXHM7bCZFL1sm88VgVaV2bbypsAtRgzAAUS6xJ9HeXa7
Blinks.gg,62CsquahdQ3J286G9UTqV6whxryfihdV4yg7kSJnpump,BGG1,323555.49273738393,76.13808238204379,1151895.8690735854,916,6,38507.704174560575,15.37597550886941,1741010402,1151895.8690735854,0.001151961154371309,https://pump.mypinata.cloud/ipfs/QmTz16M9Te1xQrBkPfuuZaq1rhfKCjNj1QSwGE32mbDS9Y
Retina Core,47LhCsf7E2APdW7BVjt4uivgv8MMMHjzymSv9XHppump,Retina,10115.388054126815,,6880.449719112341,915,6,12018.238835683991,0.2039868086648154,1741010402,6880.449719112341,6.880449719119228e-06,https://ipfs.io/ipfs/QmWijwvMs2Tj8E8bxE8jX4MsxXwBqXwWk2McwXymosoBzd
Elvis,CQjaLbHsWkpgaoe5gX1MWJmrJtY8RNeV3wcWf1Mpump,Elvis,920310.2800567781,,524889.1518269517,914,9,40949.59784734385,26.816757207228633,1741010402,524889.1518269517,0.0025369219517977363,https://arweave.net/cXbZEN3eWTZUSHZ_USG3z4cDxlGDnEkwRaAh_18fdSk
Aiccelerate,3zQ1XAcbSejFZNdbTBGvFGQatvViYbcwgXZ5pQ3KRRaw,AICC,423947.6384290414,137.22304605817848,11861759.397403136,913,9,99350.13827035218,6.721090391342596,1741010402,11861759.397403136,0.010783423798544398,https://ipfs.io/ipfs/QmS3P9WUHdoRbLD1PLtugkD7ipFScx3jTVEUGLoKA1hxGB
AKIO Eternal Warrior,AKio4T3p4w56puzA5R6hXTR9WMAeuta3CEndD7kKHa3k,Akio,13452.742793166755,,18156487.248160005,912,6,47021.34442070902,123.03442354249262,1741010402,18156487.255489867,0.018156487255489868,https://bafkreigzg5f3kab5gmr2o56s425oedq2rzqdgivwyrepr4276djcixfthe.ipfs.w3s.link/
Zero Ontology System,BwUTq7fS6sfUmHDwAiCQZ3asSiPEapW5zDrsbwtapump,SOLFUNMEME,147075.59910008934,-24.282677834714946,374647.4689326233,911,6,57295.82386845675,39.122776800328324,1741010402,374647.4689326233,0.0003746611862539907,https://ipfs.io/ipfs/QmbxDHomiRbjRdd6QigCtPd3bb3TbSjQ9XHBoj2uVm4Gsk
cok the cat,Dnb9dLSXxAarXVexehzeH8W8nFmLMNJSuGoaddZSwtog,COK,182284.39930524383,80.8881840542525,553495.6605149325,910,6,18083.44496561936,28.121372129527725,1741010402,553495.6605149325,5.543833244071337e-07,https://i.ibb.co/n6PTDPK/j-Le-2lo-400x400.jpg
supercycle (real),2G8LH53fcr3aCrEsmAo73eunbZRbyjKrGH5qmur6pump,supercycle,170232.18466967737,1352.0980306872311,515026.3144019807,909,6,127543.98667231594,68.69152886351976,1741010402,515026.3144019807,0.000517439892381015,https://ipfs.io/ipfs/QmP9ob5LyKvohVxMv1PKYf2vKwCJHLtt11W6ptjY3WmCbz
Bilo Clynnton,FfwzmzQgmdwe2oCP67FH16FFfWR46NB2FtfKVkw9DJ4k,Clynnton,10911.183442336682,456053722542048100,10696.296452236018,908,6,163029.89806070627,-78.55605875647696,1741010402,10696.296452236018,1.0717712183558459e-05,https://cf-ipfs.com/ipfs/QmfLB8PhCVTF1dVKQsezFCTnFzoFMjBG3rKa4TFn1xEGHh
europa,n4T4QvkJcZbijLfrNBkiY9DT3K9xavePB7xD36spump,europa,5052.2080284568465,,5024.58703379984,907,6,22391.29510302908,-6.738023513836028,1741010402,5024.58703379984,5.0245870337998405e-06,https://ipfs.io/ipfs/QmdVoVdTmSobiqN9T6BcoT5HnDczFQNNFkySW4rdGvQnBE
SEC Chairman Paul Atkins,GHUukTe53zbu2iax9oEMrXne5ibjYcYajXvk3BDPpump,PAUL,60030.85677554667,682.530458091728,194919.91118145135,906,6,27393.811791890912,24.829022732249967,1741010402,194919.91118145135,0.00019497630188992771,https://ipfs.io/ipfs/QmapquhhkJ7AmsUF92AwQkUJb3hQkoyHzzodFHJwtZGiyM
Meow Meow Meow Meow,AcJTj14wb9VjVtVrR7E7eoxeK4HayqZ9bPdNvkiEpump,MEOW,193038.86581725342,194.59723950971014,751946.2082858266,905,6,63316.681403042254,20.89604768990576,1741010402,751946.2082858266,0.0007519954781414042,https://ipfs.io/ipfs/QmXcEJecdoXAgKxDz66awyLkENnEoSxeA6tv2zjVURVmzQ
Lexicon,E4wg8YF472u8oiLvSNKB84Y23gZhkSQ3PSCJaUj4pump,LEXICON,177492.87999051897,77.93635345317045,289921.6065330448,904,6,46249.62924050113,-1.1167968660229817,1741010402,289921.6065330448,0.0002899317121020812,https://ipfs.io/ipfs/QmUEUiw55x4ianjTPC2nWgb43SdJWuvhx55RbxL1GpqSoY
aether collective,BEP6KhDwv7K211JtZnszNcztHBffSCgRjUuNhucopump,aether,114725.63739326698,533.1440299286228,238323.51016963826,903,6,25834.15931003244,6.282885945822142,1741010402,238323.51016963826,0.00023835509152460722,https://ipfs.io/ipfs/QmQQqwEpravh9LxBGWdYTHnNgvikcu3z5NJ4mjFXczbxdN
BlackRack,D7yP4ycfsRWUGYionGpi64sLF2ddZ2JXxuRAti2M7uck,RACKS,206056.13888858634,189.23962810296365,1371384.418148602,902,6,39863.03781455955,13.606812190277289,1741010402,1371384.418148602,0.00137140176854207,https://ipfs.io/ipfs/QmVRPsBSHpamDzcDzVL9wsbB9gr4frtNrrFF7g44Xa9FuS
Turbo (Wormhole),2Dyzu65QA9zdX1UeE7Gx71k7fiwyUK6sZdrvJ7auq5wm,TURBO,40048.13945006898,156.27565928718346,461855.7926322374,901,8,17387.22931281496,3.068222082187559,1741010402,461855.7926322374,0.0034154987409341017,https://raw.githubusercontent.com/TurboToken/TurboInfo/main/TurboMark-QL_200.png
Snowfall,CitRGsrgU7NjaXsxdMFc7sfsxtSnPdtkhHJqbPvhpump,Crack,64298.69456330845,-1.285798202173217,139502.33426318274,900,6,26750.72533163117,18.05894906919514,1741010402,139502.33426318274,0.00013954550996613722,https://ipfs.io/ipfs/QmfYN7NU5R4JeQVqmuu7sykkPUirnpG44ZknL7t7Z6Hbzw
Fukupuku ,2KchKijPuwnwC92LPWVjFjRwB3WxKtzx9bbXZ7kRpump,FUKU,198400.8002911684,227.081066876422,1808162.7889183683,899,6,56317.668107068755,33.19753456887009,1741010402,1808162.7889183683,0.0018082070957279948,https://ipfs.io/ipfs/QmNmqqwWCGzyKJfX2uLmUFrzfZC7XWw8MYkwfxJigSxpiB
Ye Portnoy,Dv4fLHufrwoumRzWouApn9ZPzHrqD53fsVp9ihHepump,YePortnoy,4709.744276601564,,4709.478363366572,898,6,18079.859069470433,-4.6362671691202335,1741010402,4709.478363366572,4.709478363402265e-06,https://ipfs.io/ipfs/QmP9cJMHseb9m1NqCgV3UxUBoxGDuwGJxsaN9Z8fXHik1F
Ginnan Doge's Sister,GinNabffZL4fUj9Vactxha74GDAW8kDPGaHqMtMzps2f,GINNAN,177006.601579832,164.4863901565319,594647.4955595896,897,6,33610.13650645482,2.8783115858986212,1741010402,594647.4955595896,8.61891830007969e-08,https://i.ibb.co/yknhq9N/C7t-KLAv9-400x400.jpg
Wrapped Fragmetric Restaked SOL,WFRGSWjaz8tbAxsJitmbfRuFV2mSNwy7BMWcCwaA28U,wfragSOL,4623670.754164635,765.6471342366974,26809202.72977536,896,9,344724.26700829715,17.170885082621098,1741010402,26780611.127589755,171.11371081513428,https://fragmetric-assets.s3.ap-northeast-2.amazonaws.com/wfragsol.png
Sallar,GKHgTd6tqvycgG3mqcZraSZDFR32hXhRgo6sZQtudMsC,ALL,296062.434956361,-25.552638036201603,3165248.560482971,895,8,61666.98898346733,27.28702794299241,1741010402,3165248.560482971,0.0012173856625958563,https://ohp7no4hnuopyn4hle3xf77oaflbn3hw2xonmc7pbyi6jwgkdfwq.arweave.net/cd_2u4dtHPw3h1k3cv_uAVYW7PbV3NYL7w4R5NjKGW0
DUNA AI,9re9eKMd39Aaanm8wgFKmLXNVX3ukS5gK4J5aCJepump,DUNA,69982.35676389908,2066.5286411280827,229940.72658144293,894,6,136314.18561478803,108.13198387278717,1741010402,229940.72658144293,0.00022995611684490123,https://ipfs.io/ipfs/QmPxDiTa5SogsT8SsF5Zq3wKaf6HrcDBbbTuKzALQFQPNg
D2,GyuP7chtXSRB6erApifBxFvuTtz94x3zQo3JdWofBTgy,D2X,70830.73697540251,986.27867935014,429768.7475657125,893,3,34950.69762695845,1.067058051157832,1741010402,429768.7475657125,0.008121396442236677,https://scpri.me/files/logo.png
GOBBY DOG,2gyU6Bn3MuCo74ek8qWypc51LyTNLHzYiJXSWN5Ppump,GOBBY,90630.23815032149,-25.459278365287425,685950.472338401,892,6,26183.912917893304,35.328398467560724,1741010402,685950.472338401,0.0006868763043608907,https://ipfs.io/ipfs/QmV6Norr6sq5wTaFk7HrdbksMmEMSrK4Lc3XU96mKdQJYZ
SOL.X,7mSU5ZJsYsm3CPf2gzfYAWXE6CghFw86k7vjkpsYznzP,SOL.X,196095.4343752236,78.72813499575194,484119.0427171199,891,6,18540.220772882712,3.718954958513892,1741010402,484119.0427171199,0.0006447710907063483,https://ipfs.io/ipfs/QmdzMRHLi45tV6Aj7z5hQhwRtbihSi4ZwvCct7X3qpbK6T
Original Gangsters,GTAU72q34CVcN72VvHZxyuDt2ybyLKvEj4ojqyXJpump,$OG,151439.24144464562,108.06038262445892,1755764.2225433732,890,6,58813.27270142759,16.552635514361068,1741010402,1755764.2225433732,0.0017557963767763946,https://ipfs.io/ipfs/QmUuRorKCFBL4MfMiPr4usGhiVwyDjNBTGoxQqChPurC3s
MARCELL THE OTTER,9wP4nBZArdhrkKd6sxX3R41kRwTus3DUCd3f2Ta7pump,MARCELL,6664.986358466578,2955854.5070062876,4159.893349489734,889,6,66661.86485405135,58.639188259352366,1741010402,4159.893349489734,4.16554066155471e-06,https://ipfs.io/ipfs/QmcTsvSCwrTdsBfjAc5f52ec1QsKcZN9w1yH5HPgwXdWhQ
Degen Royale,E9PyaRvisPewpq1QCp6PGuwLERfWxRRB5qaPgpJqpump,DRT,37019.02834492045,139.45024738292622,90967.7042077224,888,6,28943.882210647353,-2.3031757135478443,1741010402,90967.7042077224,9.189346239446135e-05,https://ipfs.io/ipfs/QmUYCNUMMb4syGuU2BnGg4ZundSqDtr1bHMq8oU1vsihnL
TOMORROW NIGHT WILL BE BIG,BeJqZjJpTUuWRcVpfhG9PrpAdjtV9o7dzu2gsusZpump,MARCH4TH,7352.619691659387,,6784.046856229615,887,6,14950.473364035946,23.56423786805818,1741010402,6784.046856229615,6.784046856232403e-06,https://ipfs.io/ipfs/QmZs662uWTGsLxH5QZEMvwUEYygoQFLFfnJw2163rVvADG
Minotaurus,3Mb8sjSm9XSmTNRpNaiCideFVBUAB2cT994Ta1QKKPhG,MTAUR,3560575.748180049,23419.887914952124,4387103.6793709295,886,6,37224.940066430296,15.213814252722608,1741010402,4387103.6793709295,4.3871983524800645e-05,https://iili.io/duHf0f1.png
rocky,BVG3BJH4ghUPJT9mCi7JbziNwx3dqRTzgo9x5poGpump,rocky,272237.11403660855,324.3443131856577,652330.8523823494,885,6,25302.996311248447,7.263110990543945,1741010402,652330.8523823494,0.0006536234826906689,https://pump.mypinata.cloud/ipfs/QmWP4jQjXqgbsYHkKFgzVYhv4VcCY9wARNccs1qhQ6jQra
INCINERATOR,A8vTTQXH5qPHazNmEGrBnBvk2XYkj1i4e5AMVVN5aC44,INC,92805.88617810226,-5.757600613866038,297966.83551408997,884,6,22551.930695373587,5.777562078713875,1741010402,298037.0805970696,0.0004802080701681069,https://i.degencdn.com/ipfs/bafkreiaygjhqbem3be6lpspbs2ewrrq2b5qnal26aaasiuguer6bejocwy
LC SHIB,43YakhC3TcSuTgSXnxFgw8uKL8VkuLuFa4M6Bninpump,LC,131854.17605136556,302.24542302962897,654314.7179618443,883,6,39528.01893810303,16.4175607596476,1741010402,654314.7179618443,0.0006543739686609586,https://ipfs.io/ipfs/QmcEtA2jyaKQeWcdtVPspcL1DXYoChME83Dad3djZowAox
Basic Attention Token (Wormhole),EPeUFDgHRxs9xxEPVaL6kfGQvCon7jmAWKVUHuux1Tpz,BAT,65035.056697240536,570.3833475855347,235475.70273155763,882,8,9171.540021740308,7.4225871969438035,1741010402,235475.70273155763,0.1786989678038979,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/EPeUFDgHRxs9xxEPVaL6kfGQvCon7jmAWKVUHuux1Tpz/logo.png
Noxx surgery fund,4XDy2wo7qwLVWnB5npC4C1kxzq9CALt2PCmx398ipump,Noxx,37019.02834492045,44.38843561506957,84376.73331037692,881,6,23133.53080827212,29.504426591492496,1741010402,84376.73331037692,8.739123770640942e-05,https://ipfs.io/ipfs/QmYnwiMTS7rJoBS8Lf5ffycpvEzXSj4XJT4vMULmoLZ8UG
NIKY,d8ed1gwSmD45qwEK5wZGMb1Kh1MQ9PXipKsHevtpump,NIKY,60340.7425758466,-46.623871725112785,311766.80312869255,880,6,21628.124761633226,23.49895400477247,1741010403,311766.80312869255,0.0003118664884291413,https://pump.mypinata.cloud/ipfs/QmZwBkVVZbDft4zj1XyA7HJZBJHY1uMeuMauHBXjGuCJB7
MAMMAMIA,DcoCE6yfxviowUKT91qKTbr31kQnFaWFAVXCTHgvJ1Tk,MAMMAMIA,413693.85421919834,757.2702285279573,1392564.0532086953,879,9,39041.60746753668,8.044864758540085,1741010403,1392564.0532086953,0.00023254054200411433,https://ipfs.io/ipfs/QmReMQrCXLAxcVxS9c1reaVSiEwQJmoBdBbXRSsGJ6E4Hz
aleph.im v2 (Wormhole),3UCMiSnkcnkPE1pgQ5ggPCBv6dXgVUy16TmMUe1WpG9x,ALEPH,256086.63237695623,596.3998041149059,470809.84516242746,878,8,36107.43713953391,2.9853167209735028,1741010403,470809.84516242746,0.07036476015450899,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/3UCMiSnkcnkPE1pgQ5ggPCBv6dXgVUy16TmMUe1WpG9x/logo.png
hehe,BreuhVohXX5fv6q41uyb3sojtAuGoGaiAhKBMtcrpump,hehe,391612.28894895286,9.898152522646726,3004095.654415492,877,6,22351.927393819708,25.45531863381324,1741010403,3004095.654415492,0.0035737353451131973,https://pump.mypinata.cloud/ipfs/QmdntiTW79Y3wy1Jt5Vd9W4T1fXfrkTzuRegaGJgadF13u
XMONEY,5csfa95Xf8ebiCwP9joQ7mtC8KwFvnnejnYx5FbYpump,XMONEY,150829.028235998,112.86696404841537,1162886.2463025956,876,6,25968.067449341335,14.399468569195909,1741010403,1162886.2463025956,0.001163890499301746,https://ipfs.io/ipfs/QmUDGykxbYP24DxbrrFh53z4VgDc6vwh98isrpJgWjFqwX
Nothing,6gh8b2mqUrVb6Ew8Mwt89tNyN9keCDNstzT5cdp5pump,VOID,107945.32968364094,71.89843117281708,316188.05555704504,875,6,43832.31191743748,8.407286552932828,1741010403,316188.05555704504,0.0003162355083010066,https://ipfs.io/ipfs/QmeSaEeT3CgrcyGfyn8TuJPUidueVBEkcRAUpxDGEAEXYU
Kekius Maximus,HuAncxDEsakCDgZS2Yfo9xJbHmtHXMnxxkT9jqdXnHhm,KM,175434.99890322637,93.38768357286361,410700.11651878344,874,6,45317.47070387954,3.4670147801698086,1741010403,410700.11651878344,0.00041082683842624156,https://ipfs.io/ipfs/QmdcBjvoAMvQMRSxmnTasuPMQGsTHrw8BRPS9fkrVGkLJW
Ome‎gaX He‎alth,FTBq3w9gCv27E451DV6w8AbUjBQbyVxxj1ZaYEYepump,Omega‎X,116302.5178866227,30.48792945809169,410046.2294041018,873,6,32708.79422939374,19.87083048662468,1741010403,410046.2294041018,0.00041011292647020835,https://ipfs.io/ipfs/QmXR7pq97X2hhpiZ3FJX73zyQdGuvNXbx1t15jjvubRzJM
Bitcat,4j9bDg7iWNah1Qa61rrqwWZMtEdqV3fV56SzyhfNpump,BITCAT,193570.35383463243,-52.76951869584491,467260.06457024347,872,6,33844.89938238433,-0.1130626129266024,1741010403,467260.06457024347,0.00046730226747358116,https://ipfs.io/ipfs/QmQR19qYXevkUxfinA36SXnEEhRj4p48ZQ1ZW1jqtrVBfx
Solana Reserve AI,FtNTUCNFxcKpBHd1SY7HVKnAjuETjNXso4Ni96SJpump,RESERVE,20801.607311423704,,38085.92322457506,871,6,58657.34135246262,134.37192829322038,1741010403,38085.92322457506,3.808905582422954e-05,https://ipfs.io/ipfs/QmZkWW9ccyFfMyJJdphiYn2VA9kjWzXYbXNPGKvxg3uwFC
Daily Bet,7fb49Wrtx5xksfzGxsa8Y1zV1CCyeimmysGYKkirzCUm,DAILYBET,220772.4952953526,13.898146030229203,105262159.41428208,870,9,23195.34313199995,6.79758794501342,1741010403,105262159.41428208,105.26216204450078,https://gateway.pinata.cloud/ipfs/QmenZCT6b857gqLUA82G55iiMA5EtBhHdFpFEmYS8DSUT7
Tryton,5hrT5zyNe9NDG3C1AvuxT3oAfhKNM6uSNQ3fRsxXpump,TRT,52360.24729867127,-97.46035650104788,183938.66434157506,869,6,12905.120488509168,20.979764884120485,1741010403,183938.66434157506,0.00018394100924616966,https://ipfs.io/ipfs/QmeWJnVnVMdvA3iTcEQzAXoQtgjLmKYBACEE5FKXWyRuyC
Justice for Zachxbt,M5MFPbS4X6eYek21xhFU38DTavMLuGY9eyC5p8Tpump,ZACHXBT,102160.97543562278,2173.439229201825,270807.4689748574,868,6,44493.4841121467,9.138121197396936,1741010403,270807.4689748574,0.0002708483399424457,https://ipfs.io/ipfs/Qmf4M1HDnp69aArNnLAn14Xy8N4b7nSdv6Xn9auYW7dRcq
BONECOIN,BjCmA9ZYwJ1BwusMGaSxe4pgaa9gfXTtdyX27NYEpump,BONECOIN,154965.92585908895,74.60284484039983,498021.3556282097,867,6,49145.043541249404,24.076977807096515,1741010403,498021.3556282097,0.0004980967758633968,https://ipfs.io/ipfs/QmPBJcgzArwzqDkhGFAXVRAREDxK9ixYYmxyXWfNNo52wL
ORC,CzywqyWnzACqc7nphTAPHC8cb2h7ou6U9TehBrVnzJKx,ORC,191117.79922071745,130.12841096478317,1956414.39589469,866,9,39652.0478150244,20.71484614574956,1741010403,1956414.39589469,0.0019566310705553904,https://ipfs.io/ipfs/QmVk1cAUBXk31hxAuVGkjTFBXx7kGNhm8Ja2Sq51fWwPy9
First bitcoin kid,RdTSEwJwHA8vh6BALTu9hYVYv4FgWDS5JsK9hnApump,TPU,68034.97101228623,213.63042920666464,108617.38277364775,865,6,28490.566377294897,26.766227234108218,1741010403,108617.38277364775,0.00010973040035960079,https://ipfs.io/ipfs/QmatJ7HerN7r8HrSHKVkTMbes6mgdXKJ1EeW9uRpa8a3uQ
Aria,GhBPHgnNF99EThYxt4bxUfPX1hCPyAS72RCBgLjLpump,ARIA,176211.84779302435,136.62355861190468,1490281.57097607,864,6,86567.0214980961,12.165646817294794,1741010403,1490281.57097607,0.001490404691632808,https://ipfs.io/ipfs/QmRqJBjZMh78N7LG5TSoA1KW4cfgQRHVGFNz6yf47ijDBc
Solana ID,SoLiDMWBct5TurG1LNcocemBK7QmTn4P33GSrRrcd2n,SOLID,348209.1953787645,202.99281332168394,9718287.72520538,863,9,15694.486851227177,11.501869341235281,1741010403,9718287.72520538,0.00971829333909394,https://arweave.net/DoW2h0aZyuFn-riGH_2LwXl-CX9qEnPbV3pKpA6nGsg
GREED 3,64S7bmFVNZLfaiZVoHzZA5nDDUsssy6KbeVVdD66pump,GREED3,23345.33319049037,371.41647047243976,40837.06983827018,862,6,49940.76105835503,58.6297689835752,1741010403,40837.06983827018,4.095632626298087e-05,https://ipfs.io/ipfs/QmUDbxAQY62CmsYo3Lc4Yufdes9azAUn7HkkLE72SkSA3Q
Unicorn,UwU8RVXB69Y6Dcju6cN2Qef6fykkq6UUNpB15rZku6Z,UWU,783764.9514488998,-20.62448403618405,2141164.4191278904,861,6,17499.062671714844,12.927379934318122,1741010403,2141164.4191278904,0.00014180275645099964,https://i.degencdn.com/ipfs/bafkreibivgcck3ig7bo4edrykpmsds2a7424oys2ldyj2vief6b5nayq7q
IAN - AVA's First Love,PELGx59WwJXY83tbr85XGyVoHU7MHTJB8wP2PRiLmM9,IAN,146742.0943402252,124.10424102305491,952997.8617189759,860,6,83828.72516822109,30.191036449974863,1741010403,952997.8617189759,0.000953148136371079,https://ipfs.io/ipfs/QmfXNnyU5Y1YYwDo8JpreVG2vA992zKoveVcpdyKGefxwN
OFFICIAL MR BEAST,ioygDCKpNq2o7umgoRLNAnYFziExm54zFhZ6BgGpump,MR BEAST,309101.3395916208,,212009.04034854862,859,9,37532.01386612533,87.42364083305274,1741010403,212009.04034854862,0.0010246932834632606,https://arweave.net/J_0AMOsb5IV2HRzqL8w0EgMEITmC90Ct3p_pMhNblpI
NazareAI - Top AI Workforce,5qmykKi3zkM1sGvcMNgj4bqy68qvpLqR9fQWWrtfpump,NazareAI,115348.14736844551,63.02386205786075,571094.2552479691,858,6,51759.42514057397,13.56733436541154,1741010403,571094.2552479691,0.0005711113556436006,https://ipfs.io/ipfs/QmdrSf7CoRcE68WWGwKyttRNXPtqfzTsWDk11PRCj4WmDg
POWSCHE,8CkiSHHJDHJV4LUoiRMLUhqG58cUkbyJRtcP4Z3mCXNf,POWSCHE,176299.53265578908,529.4024046523318,1697038.7931444142,857,9,24200.305344808785,34.95046184489166,1741010403,1697038.7931444142,0.016989781037375164,https://ipfs.io/ipfs/QmWdNyavXiBW5jQPgEt7SR5c5AWSDSQGiUcKeuCS6KTStB
DEGOD,degod39zqQWzpG6h4b7SJLLTCFE6FeZnZD8BwHBFxaN,DEGOD,900692.8636491916,2409.838635725023,19071325.90697964,856,9,20892.319881155523,15.466842797496925,1741010403,19071325.90697964,0.0019071354667839634,https://arweave.net/OBR6-KUTIPPZRGf9mQupi-vCie8hB5Gw_3hYRs5Jtjc
Pumpfun supercycle,Dq319cnGeK3HVy4mLLH2KnZLwQcRRsJduvj2dLpgpump,Pumpcycle,92438.1307579773,52.85205053718974,478466.6213741207,855,6,133320.5247432974,9.135555112959752,1741010403,478466.6213741207,0.00047852912371454533,https://ipfs.io/ipfs/QmToJreSBuyWW1g6SaKvAfgUjv18VyxPhmgobUq1Y7fx1o
Beth,7uJrMsDN2Wxdc3VAq1iK9N5AHaTA7wUpbm1wqRonpump,BETH,97201.78953787428,270.36957393258956,438831.8118531824,854,6,24936.301141128795,6.946147265484549,1741010403,438831.8118531824,0.0004432861422450524,https://ipfs.io/ipfs/QmZkwTBQAepoN75idgKugKfE8XwqBj4FB92XqrX8fZTTVU
BASC,DM3Y4R7n1HGhP9AkNT6Ex4w1qQTpgq1TyujrMDX11FMT,BASC,78620.726177152,469.42637466608994,288280.05027886346,853,9,11137.709879514077,4.774948039357206,1741010403,288280.05027886346,0.32629751670289064,https://arweave.net/7qhG_tPq_PY6xc9yRamTq-o3tceb3z9iioH9383-rBk
FTM (Allbridge from Fantom),EsPKhGTMf3bGoy4Qm7pCv3UCcWqAmbC1UGHBTDxRjjD4,FTM,56471.424506433366,107.85437225648569,502393.0889376768,852,9,39177.079848706104,-6.456161957693375,1741010403,502393.0889376768,0.6901731942175391,https://raw.githubusercontent.com/solana-labs/token-list/main/assets/mainnet/EsPKhGTMf3bGoy4Qm7pCv3UCcWqAmbC1UGHBTDxRjjD4/logo.png
Thales,7yn2PRbB96TgcCkkMK4zD6vvMth6Co5B5Nma6XvPpump,Thales,351849.70613766136,414.6256051868008,2258045.9376978884,851,6,57390.89483032422,9.038329964889725,1741010403,2258045.9376978884,0.0022584650982584065,https://ipfs.io/ipfs/QmY2GZTKza4zoS5khyGJQg8J3sAB6K9RXFLqexzYtuANgn
3STOCKS,729FABe7o2oiGXUd4PviUV6e1EoRwBupPJLV2CHfpump,3STOCKS,29014.914108180892,-16.053715241635935,70621.56516805335,850,6,47876.8358320157,727.531661746377,1741010403,70621.56516805335,7.062412856947785e-05,https://ipfs.io/ipfs/QmWtsn7hbQNVQMooEe6mJ3hSoztMuUVJfP6n3DvByx4uDH
